Unnamed: 0,observed_on,license,image_url,place_guess,latitude,longitude,positional_accuracy,species_guess
15531,2025-07-09,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/552168862/medium.jpg,"High Park-Swansea, Toronto, ON, Canada",43.6436166944,-79.4673966944,12.0,Anas platyrhynchos
21447,2025-11-10,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/590845049/medium.jpg,"Steeles Ave W, Toronto, ON, CA",43.7859466667,-79.4718783333,4.0,Ring-billed Gull
1586,2025-02-01,,https://static.inaturalist.org/photos/468936151/medium.jpg,"Scarborough, ON, Canada",43.7093042554,-79.227503685,31.0,Ring-billed Gull
22223,2025-04-17,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/595950536/medium.jpg,"South Riverdale, Toronto, ON, Canada",43.632447032,-79.3237387975,66.0,Blue-winged Teal
19678,2025-10-08,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/581015636/medium.jpg,"Rosetta McClain Gardens, 5 Glen Everest Rd, Scarborough, ON M1N 1J2, Canada",43.6968253,-79.2557466,193.0,Dark-eyed Junco
23842,2025-07-13,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/610884624/medium.jpg,"South Riverdale, Toronto, ON, Canada",43.6408654682,-79.3218000462,31.0,Brown-headed Cowbird
19077,2025-10-08,CC0,https://inaturalist-open-data.s3.amazonaws.com/photos/578082971/medium.jpg,"Ontario, CA",43.750265342,-79.3295218792,493.0,Black-capped Chickadee
17229,2025-09-14,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/566866565/medium.jpg,"Bayview Village, Toronto, ON, Canada",43.777636267,-79.3704431046,61.0,Swainson's Thrush
3233,2025-03-12,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/476595830/medium.jpeg,"Port Lands, Toronto, ON, Canada",43.6478149643,-79.3276596442,14.0,Northern Cardinal
6621,2025-04-26,,https://static.inaturalist.org/photos/492255161/medium.jpeg,"Ontario, CA",43.671255123,-79.4648644423,182.0,American Robin
10494,2025-05-23,CC0,https://inaturalist-open-data.s3.amazonaws.com/photos/509170699/medium.jpg,"Humber Polytechnic, Toronto, ON, CA",43.7260666667,-79.608505,3.0,Magnolia Warbler
13476,2025-07-02,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/530453597/medium.jpg,"Ontario, CA",43.7846350713,-79.3698232448,37.0,American Goldfinch
20206,2025-10-23,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/583618978/medium.jpg,"Rockcliffe Blvd at Caesar Ave, York, ON M6N, Canada",43.6789997381,-79.4915714487,4.0,American Robin
15375,2025-08-09,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/550130713/medium.jpg,"Woodbine Gardens, East York, ON, Canada",43.7017063629,-79.3158832009,540.0,Northern Cardinal
3921,2025-03-28,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/480865614/medium.jpg,"Cardiff Rd, Toronto, ON, CA",43.7129959,-79.3841547,39.0,Song Sparrow
6463,2025-04-25,,https://static.inaturalist.org/photos/491858871/medium.jpg,"Humber Arboretum, Toronto, ON, CA",43.7265133333,-79.6108783333,4.0,Black-capped Chickadee
2186,2025-02-22,,https://static.inaturalist.org/photos/472140927/medium.jpeg,"Rouge, Scarborough, ON, Canada",43.7901305556,-79.1215027778,1.0,Bald Eagle
14133,2025-07-04,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/537798278/medium.jpg,"Etobicoke, ON M8X 2S8, Canada",43.6590261273,-79.5007150993,67.0,Common Merganser
23369,2025-12-27,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/603072191/medium.jpg,"Toronto, ON, Canada",43.5904344086,-79.5132354747,372.0,Redpoll
20765,2025-11-01,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/587314221/medium.jpg,"Bayview Village, North York, ON, Canada",43.7822054026,-79.3746207306,699.0,American Robin
17165,2025-09-08,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/566109585/medium.jpg,"Colonel  Samuel Smith Park, Toronto, ON, Canada",43.5906511232,-79.5131823425,683.0,Mallard
1855,2025-01-30,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/470421607/medium.jpeg,"Scarborough, ON M1C 2Y9, Canada",43.7942702503,-79.1173352301,20.0,Cackling Goose
18042,2025-09-23,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/571679932/medium.jpg,"Downtown Toronto, Toronto, ON, Canada",43.6458813884,-79.3604316559,31.0,Mallard
11556,2025-06-02,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/514939657/medium.jpg,"Rosetta McClain Gardens, 5 Glen Everest Rd, Scarborough, ON M1N 1J2, Canada",43.6968253,-79.2557466,193.0,American Robin
21145,2025-11-07,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/589513209/medium.jpg,"Bayview Village, Toronto, ON, Canada",43.777636267,-79.3704431046,61.0,American Robin
11488,2025-06-01,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/514410984/medium.jpg,"Bayview Woods-Steeles, North York, ON, Canada",43.7994951897,-79.3825163691,933.0,Indigo Bunting
12371,2025-06-11,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/519551619/medium.jpg,"High Park, Toronto, ON, CA",43.6399283333,-79.4562083333,2.0,Northern Yellow Warbler
18697,2025-10-01,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/575494229/medium.jpg,"Rosetta McClain Gardens, 5 Glen Everest Rd, Scarborough, ON M1N 1J2, Canada",43.6968253,-79.2557466,193.0,Yellow-bellied Sapsucker
20151,2025-10-21,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/583363376/medium.jpg,"Bayview Village, North York, ON, Canada",43.7786285291,-79.3780061814,922.0,Cedar Waxwing
15037,2025-08-03,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/547546899/medium.jpg,"Toronto, ON M6S 5A3, Canada",43.6423527182,-79.4575744495,63.0,Great Egret
3232,2025-03-14,,https://static.inaturalist.org/photos/476593554/medium.jpg,"W Humber River Trail, Toronto, ON, CA",43.7282216667,-79.61338,24.0,American Robin
18722,2025-10-03,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/575600005/medium.jpg,"Bayview Village, North York, ON, Canada",43.7782455398,-79.3693646487,480.0,Hairy Woodpecker
6875,2025-04-25,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/493599110/medium.jpeg,"Rouge Beach, Toronto, ON, Canada",43.7942207183,-79.1174867748,15.0,Common Tern
23597,2025-12-31,,https://static.inaturalist.org/photos/604320444/medium.jpg,"Lake Ontario, Toronto, ON, CA",43.6373214358,-79.3210787863,58.0,American Herring Gull
6422,2025-04-25,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/491838699/medium.jpg,"Rosetta McClain Gardens, 5 Glen Everest Rd, Scarborough, ON M1N 1J2, Canada",43.6968253,-79.2557466,193.0,Red-bellied Woodpecker
856,2025-01-12,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/464812958/medium.jpeg,"Colonel  Samuel Smith Park, Toronto, ON, Canada",43.5906511232,-79.5131823425,683.0,Red-breasted Merganser
7732,2025-04-30,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/497803639/medium.jpeg,"Bayview Village, North York, ON, Canada",43.7705884073,-79.3627316234,15.0,Northern Cardinal
115,2025-01-04,CC-BY-NC-SA,https://inaturalist-open-data.s3.amazonaws.com/photos/461811643/medium.jpg,"New Toronto, Etobicoke, ON, Canada",43.5918354814,-79.5108184786,7.0,Greater Scaup
1574,2025-02-01,,https://static.inaturalist.org/photos/468936094/medium.jpg,"Scarborough, ON, Canada",43.7093042554,-79.227503685,31.0,Gadwall
17371,2025-09-12,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/567382264/medium.jpg,"Colonel  Samuel Smith Park, Toronto, ON, Canada",43.5906511232,-79.5131823425,683.0,Mallard
21578,2025-11-12,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/591385515/medium.jpg,"Toronto, ON M4T 2E5, Canada",43.6851355855,-79.3853854761,137.0,Winter Wren
19277,2025-10-12,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/579358427/medium.jpg,"Etobicoke, ON M9V 1N8, Canada",43.7332140275,-79.592285715,7.0,Dark-eyed Junco
7592,2025-04-28,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/497055146/medium.jpeg,"Annex, Toronto, ON, Canada",43.6711083118,-79.4010192614,80.0,House Sparrow
2251,2025-02-25,,https://static.inaturalist.org/photos/472588187/medium.jpg,"Sally Bird Park, Toronto, ON, CA",43.6629833333,-79.406295,14.0,Cooper's Hawk
23896,2025-10-29,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/613559478/medium.jpg,"The Queensway – Humber Bay, Etobicoke, ON, Canada",43.6231061534,-79.4771295707,49.0,Gadwall
140,2025-01-05,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/461983841/medium.jpeg,"South Riverdale, Toronto, ON, Canada",43.628088951,-79.3280535936,68.0,American Black Duck
10132,2025-05-18,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/507109439/medium.jpg,"Ontario, CA",43.6297712181,-79.7253468946,665.0,American Robin
12958,2025-06-16,CC0,https://inaturalist-open-data.s3.amazonaws.com/photos/525057981/medium.jpg,"Ontario, CA",43.7861443807,-79.3614988272,344.0,Feral Pigeon
14762,2025-07-30,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/545006470/medium.jpg,"Guild Park And Gardens, Toronto, ON, CA",43.7468083333,-79.1905583333,14.0,Cooper's Hawk
5688,2025-04-20,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/489239014/medium.jpg,"Canary Crescent, North York, ON M2K, Canada",43.7815154017,-79.3883480356,219.0,European Starling
10409,2025-05-20,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/508426201/medium.jpg,"Tommy Thompson Park, Toronto, ON, CA",43.6493553038,-79.3237354511,480.0,Blackburnian Warbler
19523,2025-10-14,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/580330967/medium.jpg,"High Park-Swansea, Toronto, ON, Canada",43.646353812,-79.4653532696,144.0,Common Raven
10867,2025-05-24,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/510674746/medium.jpg,"New Toronto, Etobicoke, ON, Canada",43.5927534262,-79.5122830802,15.0,Red-winged Blackbird
16753,2025-09-03,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/562946098/medium.jpg,"Bayview Village, Toronto, ON, Canada",43.777636267,-79.3704431046,61.0,American Redstart
23033,2025-12-22,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/601842311/medium.jpg,"Downsview, Toronto, ON, Canada",43.743060288,-79.4820398432,266.0,Red-tailed Hawk
6903,2025-04-26,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/493743935/medium.jpeg,"Colonel  Samuel Smith Park, Toronto, ON, Canada",43.5906511232,-79.5131823425,683.0,American Robin
3737,2025-03-23,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/479165657/medium.jpeg,"73 Cardiff Rd, North York, ON M4P 2P4, Canada",43.713027,-79.3841394,179.0,Northern Cardinal
10052,2025-05-14,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/506597770/medium.jpg,"Colonel  Samuel Smith Park, Toronto, ON, Canada",43.5906511232,-79.5131823425,683.0,Myrtle Warbler
19143,2025-10-09,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/578363080/medium.jpg,"Bayview Village, North York, ON, Canada",43.7816600598,-79.3726551217,833.0,Great Blue Heron
12828,2025-06-19,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/523609128/medium.jpg,"Bayview Village, North York, ON, Canada",43.7823223048,-79.3696162391,30.0,American Robin
1305,2025-02-01,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/467603251/medium.jpg,"QVG8+2C Port Union Waterfront Trail meeting place, Toronto, ON, Canada",43.7695383674,-79.1398019868,954.0,Mute Swan
4441,2025-04-05,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/484129115/medium.jpeg,"Toronto, ON M5G 1G7, Canada",43.6577611677,-79.3828880042,10.0,Feral Pigeon
12085,2025-06-07,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/517409326/medium.jpg,"Bayview Village, Toronto, ON, Canada",43.777636267,-79.3704431046,61.0,Song Sparrow
14872,2025-08-01,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/545955960/medium.jpg,"Toronto, ON M6H 2G4, Canada",43.6742404237,-79.431998916,10.0,House Finch
1741,2025-02-12,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/469907077/medium.jpg,"Bayview Village, Toronto, ON, Canada",43.777636267,-79.3704431046,61.0,Hermit Thrush
11707,2025-06-03,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/515563887/medium.jpg,"Rouge, Scarborough, ON, Canada",43.8224512829,-79.1666893042,317.0,Red-winged Blackbird
5662,2025-04-18,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/489127725/medium.jpeg,"Colonel  Samuel Smith Park, Toronto, ON, Canada",43.5906511232,-79.5131823425,683.0,Black-crowned Night Heron
23064,2025-12-23,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/602113682/medium.jpg,"Toronto, ON, CA",43.7082283333,-79.2279883333,6.0,Bufflehead
21817,2025-11-19,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/592921240/medium.jpg,"Rouge, Scarborough, ON, Canada",43.8135070824,-79.1601762572,61.0,Hairy Woodpecker
3975,2025-03-30,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/481336210/medium.jpeg,"Leaside-Bennington, Toronto, ON, Canada",43.6855564051,-79.3665127665,2.0,Red-winged Blackbird
18744,2025-07-06,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/575910828/medium.jpg,"Great Lakes Waterfront Tr, Toronto, ON, CA",43.7719495129,-79.1373243929,3.0,Mute Swan
22282,2025-11-30,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/596332295/medium.jpg,"73 Cardiff Rd, North York, ON M4P 2P4, Canada",43.713027,-79.3841394,179.0,Dark-eyed Junco
17840,2025-09-21,,https://static.inaturalist.org/photos/570165039/medium.jpg,"Dacre Cres, Toronto, ON, CA",43.649945,-79.47238,15.0,Swainson's Thrush
19207,2025-10-11,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/578821522/medium.jpg,"University of Toronto - St. George Campus, Toronto, ON, CA",43.6629498145,-79.394627726,53.0,Yellow-bellied Sapsucker
5056,2025-04-13,CC-BY-NC-ND,https://inaturalist-open-data.s3.amazonaws.com/photos/487132321/medium.jpg,"Toronto, ON, Canada",43.6418169893,-79.3226064816,61.0,Bufflehead
16685,2025-09-03,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/562528506/medium.jpg,"Bayview Village, Toronto, ON, Canada",43.777636267,-79.3704431046,61.0,Magnolia Warbler
6185,2025-04-25,,https://static.inaturalist.org/photos/491547943/medium.jpg,"Spadina Quay Wetlands, Toronto, ON, CA",43.6371273948,-79.3924616435,4.0,Feral Pigeon
11242,2025-05-26,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/512705839/medium.jpg,"Colonel  Samuel Smith Park, Toronto, ON, Canada",43.5906511232,-79.5131823425,683.0,Ring-billed Gull
20058,2025-09-23,CC0,https://inaturalist-open-data.s3.amazonaws.com/photos/582969599/medium.jpg,"Pricefield Road Playground, Rosedale, Toronto, ON, Canada",43.681648779,-79.3885881924,4.0,Carpintero velloso
15821,2025-08-19,,https://static.inaturalist.org/photos/554907920/medium.jpg,"South Riverdale, Toronto, ON, Kanada",43.6323273549,-79.3234822793,4.0,Königstyrann
19164,2025-10-10,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/578457102/medium.jpg,"Everett Cres, Toronto, ON, CA",43.69607,-79.3111366667,12.0,Hairy Woodpecker
9509,2025-05-08,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/503860671/medium.jpg,"Bayview Village, Toronto, ON, Canada",43.777636267,-79.3704431046,61.0,Black-and-white Warbler
16155,2025-08-26,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/558228423/medium.jpg,"Toronto, ON, CA",43.7054685317,-79.233932281,3.0,Mallard
16928,2025-09-09,,https://static.inaturalist.org/photos/564790619/medium.jpg,"Corktown Common, Toronto, ON, CA",43.6542133333,-79.3528583333,12.0,Black-and-white Warbler
206,2025-01-03,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/462246381/medium.jpeg,"Colonel  Samuel Smith Park, Toronto, ON, Canada",43.5906511232,-79.5131823425,683.0,Northern Cardinal
21793,2025-11-19,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/592889285/medium.jpg,"Ashbridges Bay Park, Toronto, ON, Canada",43.6563681189,-79.309957218,8.0,Bufflehead
18355,2025-09-27,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/573054411/medium.jpg,"Toronto, CA-ON, CA",43.646647399,-79.37827374,6.0,Red-breasted Nuthatch
13541,2025-07-03,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/531257034/medium.jpg,"Rouge, Scarborough, ON, Canada",43.8217889728,-79.1643128274,315.0,Canada Goose
9522,2025-05-12,,https://static.inaturalist.org/photos/503905964/medium.jpeg,"Toronto, CA-ON, CA",43.6475483413,-79.5204856619,4.0,Canada Goose
7637,2025-04-28,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/497430086/medium.jpeg,"Colonel  Samuel Smith Park, Toronto, ON, Canada",43.5906511232,-79.5131823425,683.0,Northern Cardinal
16646,2025-08-27,CC0,https://inaturalist-open-data.s3.amazonaws.com/photos/562111642/medium.jpg,"Ontario, CA",43.6314249144,-79.2657688375,170.0,Common Raven
18776,2025-10-04,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/576036389/medium.jpg,"Commissioners St, Toronto, ON, CA",43.6469456122,-79.3461687728,6.0,Mallard
12394,2025-06-11,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/519859301/medium.jpg,"Bayview Village, North York, ON, Canada",43.7803875902,-79.3699691247,317.0,Song Sparrow
20371,2025-10-26,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/585007676/medium.jpg,"York Mills Rd, Toronto, ON, CA",43.7545075374,-79.3488893902,129.0,European Starling
10131,2025-05-18,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/507109464/medium.jpg,"Ontario, CA",43.6249070083,-79.6343794876,665.0,Canada Goose
18289,2025-09-27,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/572886248/medium.jpg,"Ashbridge's Bay Park, Toronto, ON, Canada",43.6581986264,-79.3068977818,61.0,Yellow-billed Cuckoo
18303,2025-09-27,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/572922487/medium.jpg,"Woodbine Beach Dune Habitat, Toronto, ON, Canada",43.6601124652,-79.3067247796,8.0,Palm Warbler
6183,2025-04-24,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/491529875/medium.jpg,"Bayview Village, Toronto, ON, Canada",43.777636267,-79.3704431046,135.0,Canada Goose
18301,2025-09-27,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/572922471/medium.jpg,"Woodbine Beach Dune Habitat, Toronto, ON, Canada",43.6600774924,-79.308399372,4.0,Song Sparrow
8967,2025-05-07,,https://static.inaturalist.org/photos/501513056/medium.jpeg,"South Riverdale, Toronto, ON, Canada",43.6507963553,-79.3234583178,31.0,American Redstart
23873,2025-05-25,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/611753177/medium.jpg,"Burlingame Rd, Toronto, ON, CA",43.599502202,-79.5524415955,113.0,American Robin
4360,2025-04-06,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/483708623/medium.jpeg,"Evergreen Brick Works, 550 Bayview Ave, Toronto, ON M4W 3X8, Canada",43.6843314,-79.3647127,165.0,American Robin
23365,2025-12-27,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/603064206/medium.jpg,"High Park, Toronto, ON, CA",43.6470182204,-79.4589265969,46.0,Red-bellied Woodpecker
23221,2025-05-16,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/602831959/medium.jpg,"High Park-Swansea, Toronto, ON, Canada",43.6497165789,-79.4631656622,134.0,Swainson's Thrush
17513,2025-09-17,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/568409199/medium.jpg,"Bayview Village, Toronto, ON, Canada",43.777636267,-79.3704431046,61.0,Hairy Woodpecker
17745,2025-09-20,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/569752133/medium.jpg,"Toronto, ON, Canada",43.7662818553,-79.1452099445,102.0,Ring-billed Gull
1255,2025-01-27,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/467496349/medium.jpeg,"Edenbridge-Humber Valley, Etobicoke, ON, Canada",43.6661554868,-79.5133106957,31.0,Northern Cardinal
4811,2025-04-13,,https://static.inaturalist.org/photos/486091096/medium.jpeg,"Central Waterfront, Toronto, ON, Canada",43.6394891714,-79.3757818267,98.0,Long-tailed Duck
